hash,group,family,particion,dificultad,xz_ok,kissat_ref,k_resueltas,k_resultado,k_t_min,k_t_med,k_t_max,n_vars,n_clauses,gbd_family,track_main,original_filename
d0ee45ac97c6b5cc63a528f46a5797aa,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
d1dbf88a58406c931fd696267ed8159e,software-verification,software-verification,dev,media,1,1,3,UNSAT,61.73574812399602,75.33301125100115,106.4691888400048,,,,,
d34e2b88e21a34f274b87469164a01bb,software-verification,software-verification,excluida,danada,1,0,,,,,,,,,,
d379c7535ffd073d48804b5e41c55081,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,2496.000,11312.000,,,
d570bbe4e59e242a18260d9e2f616496,software-verification,software-verification,test,media,1,1,3,UNSAT,133.56928741799493,134.70279379800195,158.09164509399852,,,,,
d646d69fe2f66663f380a6d742bbb38a,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
d69851de5b015182614d22c936a4ae8c,software-verification,software-verification,test,inestable,1,1,2,UNSAT,592.6378263680017,697.3499746519956,800.0,,,,,
d7d2303922b89acd508812d51908e719,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
d7f675bf3503c0e8c7af89934b84c9a2,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
d8bb23406e76bf5a4b7a6edba8784a74,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
da72fa2e7bc48f9c0288b31db6c3f2e4,software-verification,software-verification,test,facil,1,1,3,SAT,45.37624428499839,51.5521261449976,92.47808160600108,,,,,
dae02301d9adb7868c542b83239e21c4,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
db599c16135ce55618717ca61d54cef3,software-verification,software-verification,excluida,danada,1,0,,,,,,,,,,
dc408ce6c50c342c51e4ffc6f82266f3,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
dd0196aee30d0a83b6fe8bc7eba01806,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
ddcb0cd9b7bca43c3a5189326ae88aab,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
df5f488a1d1285f0e10e98f81c56faa4,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
e16c33062a8fa678573cd7b335187b32,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
e21b0a7567ec71858105a52f99cbbcd9,software-verification,software-verification,test,trivial,1,1,3,UNSAT,1.2657218539970927,1.30345586999465,1.3207693040021695,,,,,
e6fa27dfe90f1f92c8ee9b9979ca44b6,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
e8209cd050c81226a57e93a0a83220d4,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
e8abb9c83efdd96a99990f3b914ea873,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
e8cb09882ba424f1e5d3be231f31d2eb,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
e8f4058878deb35689f4c4b433961d03,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
e9787c0bf64f89f71b71bf992433b065,software-verification,software-verification,excluida,danada,1,0,,,,,,,,,,
ea3dbefa6a8a5015e2c476d6a5dda695,software-verification,software-verification,test,trivial,1,1,3,UNSAT,1.3391096069972264,1.3916099490015768,1.4521370889997345,,,,,
eb34dcb040e9956397c306400da096f1,software-verification,software-verification,dev,trivial,1,1,3,UNSAT,0.8600297600060003,0.9173143899970456,0.9653332100060652,199248.000,564196.000,,,
ed412109097759664fd4aa15179e4fe3,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
eee341a50e28cee542dcbd5b1c049612,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
efe204e6f0b514d4cc429cb8a9ce17d0,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
f42db099462934eac8519f523fc3f959,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
f542a49a9b309544a32489c6f6493303,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
f54b352934be08821aa75b3424112956,software-verification,software-verification,excluida,danada,1,0,,,,,,,,,,
f88e2d6315cb45d3ac5444e07438ad1d,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
fa05befb93002cefb24eee1f058aba4c,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
fa7055908271153a5d9f46f6882aa1ab,software-verification,software-verification,dev,facil,1,1,3,UNSAT,9.097443003993249,16.123056907999853,16.26853203599603,,,,,
fcf26433d464956876b1c393de122a95,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,24841.000,70332.000,,,
fdd731b1dcf176619a899d610c20aeb5,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
ff90d59262f6fb2b5fb30e0279ac4de2,software-verification,software-verification,excluida,danada,1,0,,,,,,,,,,
ffa085aada0572f95a3d319657d78783,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
0049919cdf9556bfda5bb365af72414c,station-repacking,station-repacking,dev,media,1,1,3,SAT,141.865875609,156.454845878,221.1075937100001,,,station-repacking,unknown,57-124044.cnf.xz
0230774d18baa0fb8e3267dcac0014f3,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,station-repacking,unknown,49-126600.cnf.xz
03873e44115e30db6c3ccc2941c14101,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.713035477005178,2.052087908014073,2.130060976996901,,,station-repacking,unknown,44-107977.cnf.xz
03b297cfd24f7fffb743780ef9578886,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,station-repacking,unknown,48-119936.cnf.xz
04121bd92efc49da7b54943da62c993f,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,station-repacking,unknown,42-133298.cnf.xz
041df0acc65530f7e1e628130c3d411d,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,station-repacking,unknown,52-89557.cnf.xz
0568ff4af327110a55355527e3c454e2,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,station-repacking,unknown,41-131904.cnf.xz
07022ad84cf8decdf213d2fd2c59fbae,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
095abfecc3d54908ae4eeaa17f0f0b44,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,1.674313045994495,1.7100087580038237,1.8340543500089552,,,,,
09c34d5c989469373633702ea8c9d87b,station-repacking,station-repacking,dev,facil,1,1,3,SAT,19.99669054000003,52.227555644000006,73.85405577,27156.000,619801.000,,,
0a584e40865fa99bfdda6c365d18e60f,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.8688549760000228,2.1435127670000043,2.285382979000019,,,,,
0c9b16ea7f673a4074acad537c3b9a91,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,31100.000,788827.000,,,
0d0884803351d1b0fafe276c0e77081d,station-repacking,station-repacking,test,trivial,1,1,3,SAT,3.168995518000031,3.2850826039999674,3.465666357000032,,,,,
0d34c66573f8a066b01de94a4a529503,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,20166.000,365435.000,,,
0d79a79d1dbd0639f493874d846a62fc,station-repacking,station-repacking,test,trivial,1,1,3,SAT,0.0689308479999795,0.0896607700000231,0.1189399200000025,15463.000,249909.000,,,
0dda71fd38768e740982e07a324fab70,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
0e310f9cd9ccfd741403f8e32d6b70f5,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
110abea2cac57d734683619f799bf18a,station-repacking,station-repacking,test,media,1,1,3,SAT,207.3675839160001,430.569012132,447.810125162,,,,,
112077ee2bc8658d7d17a760ed5b47fd,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
129caeaf2f89ad7446d0232e4dea5126,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
12ad2843906d3d1304ffddd62be996b0,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,18605.000,325537.000,,,
13429c9211d51320d0c071a9d86fe51a,station-repacking,station-repacking,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
136def3cc3aaa79169643f2a0e8d3158,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
13f971348e5c308d867acae79dec07cc,station-repacking,station-repacking,test,facil,1,1,3,SAT,6.475810486,8.572763013999975,10.15751814700002,,,,,
151c2cfd863402422953a2b274670595,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
1534c8506c9e261309e6fe886308e1e7,station-repacking,station-repacking,dev,dura,1,1,0,,800.0,800.0,800.0,29192.000,702842.000,,,
15f12bdf02e43f71b10c20ed256355b9,station-repacking,station-repacking,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
16bf326c818320bf4022bc2ee87f5ca2,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,26518.000,583843.000,,,
171ded15d8af000371cc0e8f5301d1a9,station-repacking,station-repacking,dev,facil,1,1,3,SAT,7.774546977,11.008309043999816,22.881097332999843,,,,,
189476b82beea47f8f851fb98c92cff3,station-repacking,station-repacking,test,trivial,1,1,3,SAT,4.187148797999953,4.271358400000054,6.296825412000089,,,,,
1945e85b067c49cdec8f1d468f3c0cd4,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
1c816a0ed040c391676156f1aa7e5d5a,station-repacking,station-repacking,test,inestable,1,1,2,SAT,461.56836663700005,614.6146203840001,800.0,,,,,
1da1726056880291bea67893f6c117a9,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
1e7aca691093ba117574a5d6f4b6a4fa,station-repacking,station-repacking,test,media,1,1,3,SAT,93.83646618000012,158.73023184500016,182.81367556199984,,,,,
1fe66c63e4848f2ca7deefae9bd2a293,station-repacking,station-repacking,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
20022a81fd370faef2c6229fd9188e00,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
20433fa77046eea86c9f0f189efc1e2c,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
21d8b956fdd9c1884cad185d72c97610,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
2323fc4fe29e619354b260a7a829934c,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
238c6e425952fa6999b93537ef510e73,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
25729b4354afa484ca72c9724331ea3e,station-repacking,station-repacking,test,media,1,1,3,SAT,58.14712072500015,228.13721697499977,241.4428705199998,,,,,
26f90e183a60e0571fc50bbff53e9026,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
28ccb35dd24496f6ade1d0b62529c968,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
2a3456cfe79ecaf6e0f70f307b71fc5f,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,2.0045513879999817,2.28084345399975,2.368736959999751,,,,,
2bbe9df3616dc6b72c9cd8f89b463dd4,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
2e6b35b71c9a817b01c0f925dd61480d,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,1.4800096330000088,1.6236412500002189,1.6425900839999483,,,,,
2e76c980bb44428c47c58ac8c3de3840,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,2.539812568999878,2.888979113000005,3.655816676999621,,,,,
2ebdc7689626455811ae26c891397077,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,2.2839233519998743,2.3272502820000227,2.7053865299999416,,,,,
2ed8cb4e59d245480f9317c8908ba75a,station-repacking,station-repacking,test,media,1,1,3,SAT,119.06022990299972,134.0238638149999,140.3630223389996,,,,,
303f4db49f8902b2428a337fdd4f3aa4,station-repacking,station-repacking,dev,facil,1,1,3,SAT,6.558881740000288,45.388800703000015,48.07243078800002,28039.000,650356.000,,,
313b2e9fbeb4ce71a43aab655734d298,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
316026fe544240912aeada47725c81d5,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
3232055fdef074f20988471dbd5b00f2,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
32f7984a11a3efe6475e235d3cd15da5,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
340a7a71f72121f2ee90ed6d7d996186,station-repacking,station-repacking,test,trivial,1,1,3,SAT,2.0964005669998187,2.195745992999946,2.197156922999966,,,,,
375cfec5363c81fe9226dea54dd4de74,station-repacking,station-repacking,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
379537fd734a1c8713b6474a9e9c6703,station-repacking,station-repacking,test,trivial,1,1,3,SAT,3.41010555999992,5.4098432259997935,6.682655700000396,,,,,
39650f3fa7a305d68f66bd38a55855f9,station-repacking,station-repacking,test,facil,1,1,3,SAT,23.039930135000304,49.25820185500015,99.28608617300006,,,,,
3eb91f64eb8369c3c0fade4fc36ac71f,station-repacking,station-repacking,test,trivial,1,1,3,SAT,2.19511277599986,2.2309788909997224,2.252110447999712,,,,,
3f939e8711b8404ff252cf437675ee7c,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,2.0538031450000744,2.0826206560000173,2.161985689000176,,,,,
3fcc882c3bb2c7cebeb2935dacdf103d,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
407fee3d11125e381e15efd6d9078a34,station-repacking,station-repacking,dev,dura,1,1,0,,800.0,800.0,800.0,31267.000,799362.000,,,
413a81726d9f82baa51d6a7380db8963,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
41f1c183da5e10c13d46d43decac12f8,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,2.5320398160001787,2.61206355100012,3.290697044999888,,,,,
4242c7f13aec7bc83c2c35c9897e7174,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
42478f9dc6c32a8eaf622875216cece4,station-repacking,station-repacking,dev,dura,1,1,0,,800.0,800.0,800.0,33190.000,901407.000,,,
45ee8e525775859ac5a71ae8418262b9,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.1019705079997948,1.146923144999619,1.3039442419999432,,,,,
477a443a3d78c87801a2440280f8a1ff,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.6669162739999592,1.6918351360000088,2.103489048000029,25170.000,531597.000,,,
47abb040a7d877a9392cf246bd5270ce,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,1.7045169100001658,1.7096087600002647,2.3114185370000087,,,,,
4824ea00f56253e81ba93a4080e0309b,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
488bb0b505fe9167119e296bedafa2b0,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,2.3829848989998936,2.445337639000172,2.921618459000001,,,,,
48d67fadc29f071de43a7caa4d09eacf,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,11634.000,187166.000,,,
49026c1800607a6a6520555e77087d98,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
49fea8da4ce8fe8da71c5cfb1561d48b,station-repacking,station-repacking,test,facil,1,1,3,SAT,12.302411397000014,39.10565110400012,53.5966710419998,,,,,
4cc49c7416fb1c882ef1c90a8e1c38e7,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.4291088329996455,1.438425585999994,1.549048780999783,,,,,
4ec411e07fa68d4203096fc99ee0f293,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
517665b26d35413f4f10071731d38e86,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.4949348179998196,1.703883438000048,1.7724637420001272,24037.000,489487.000,,,
518986fff1dce8cbe33bd5c540b22633,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
51eaad05e9e6842ff97941355a716e2b,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
52716698fafe0a39cf01f416fc72a1db,station-repacking,station-repacking,test,trivial,1,1,3,SAT,0.1038120680000247,0.1045042259997899,0.1084843809999256,,,,,
52b63419c8e72c66ddf1d084b39d4327,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
53a7dc3f626c5903d29fa219ced097fd,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
53ce284a3eb6d1e429234fca267cd3f3,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
53dc07930186fece5ba4176cff6fb0a1,station-repacking,station-repacking,test,dura,1,1,0,,800.0,800.0,800.0,31679.000,814057.000,,,
540f649521171d2c5900dfb17d6ed236,station-repacking,station-repacking,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
54678d9bda5f37c33a3a16bea1c66c91,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,2.914721750999888,2.9769496050003,3.0302396899996893,,,,,
57888e3e3ac58f525eb02b702ebc630e,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
586361a5d67aec01f913a145bb0f6252,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
596401c4ebbd9982827198695adb935a,station-repacking,station-repacking,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
5ae96d60c9afc18a555a69b55eeca00f,station-repacking,station-repacking,test,trivial,1,1,3,SAT,5.40766692499983,7.519588275999922,7.785845751999659,,,,,
5f06772e86f14cb3507c3e34e5c1e7f1,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,3.1514268920000177,3.1659638860001,3.324470008999924,,,,,
5fa5188c5da7a741be5825103f46b85d,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
61a1a532a9c821055a7fa0d9d6562d46,station-repacking,station-repacking,dev,trivial,1,1,3,SAT,0.118834574000175,0.11943442699976,0.119917912999881,,,,,
6395f628f6bd8faecdd143d1202092cc,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,38116.000,1143805.000,,,
64e38097799c3e0e3fe9d8a17372b0c4,station-repacking,station-repacking,dev,facil,1,1,3,SAT,16.225746765000622,19.07252472099936,22.341895309000392,,,,,
66f4f22f14dea05b9fbcd825fe191e4a,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
670834e36ca30a5aae87dcb164ba06c3,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.6734539819999554,1.6745645689998128,1.7192441979996147,,,,,
688214700ed04c186b1c355047465d2f,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
68ee66c662d28d41d3ae041cba7298ab,station-repacking,station-repacking,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
6bfc5ec05a83aa79d3a7b43ae3fa6534,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.8645407109997905,2.031638445999306,2.111498056000528,,,,,
6c2d4015940d300614de3d5bb86e6ca8,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
6c6c032a902a7ad5bbd8ba17ef7dbcdd,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
6ce4afc30eaef7190ee089d10cda4114,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.2766536879998966,1.3359576860002562,1.4180605159999686,,,,,
6d1d1bec7a40835e5b2ac618666f350d,station-repacking,station-repacking,dev,dura,1,1,0,,800.0,800.0,800.0,32351.000,854792.000,,,
6d714e4815d99ff9c6d93e002ca18c94,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
719c081bcdc6f1b752e5cfa2f208a9bc,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
7477e93517c74d2f32f8cd2eba6244c5,station-repacking,station-repacking,dev,media,1,1,3,SAT,26.41470105999997,68.05556923699987,205.66168146700056,,,,,
786ad68415bf846e07124233d583a7ae,station-repacking,station-repacking,reserva,sin-ref,1,0,,,,,,,,,,
7ad03f68df2f4da1d71f1478925b7b26,station-repacking,station-repacking,test,trivial,1,1,3,SAT,1.6020139769998425,1.6189190129998678,1.8494851619998367,,,,,
